长着	231	
先有	231	
惊诧	231	
只身	231	
大呼	231	
技校	231	
喜事	231	
网志	231	
一提	231	
水费	231	
环形	231	
享乐	231	
代人	230	
老五	230	
时隔	230	
家事	230	
进士	230	
惠及	230	
眉目	230	
诗文	230	
盛产	230	
好得	230	
就凭	230	
政局	230	
过境	230	
警钟	230	
三区	230	
助威	230	
自住	230	
胆大	230	
移位	230	
极地	230	
钱币	230	
不痛	229	
抛掉	229	
企稳	229	
盯上	229	
两度	229	
低胸	229	
打气	229	
或其	229	
失常	229	
托付	229	
性福	229	
柚子	229	
勇者	229	
检举	229	
摊子	229	
科夫	228	
前十	228	
超生	228	
均未	228	
淋漓	228	
气概	228	
越位	228	
急死	228	
酒会	228	
搞出	228	
知性	228	
强盛	228	
油性	228	
露面	228	
舞步	228	
精制	228	
止步	228	
那道	228	
曼城	228	
秘笈	228	
突显	228	
审慎	228	
要和	228	
大白	228	
饱含	228	
安放	227	
搀扶	227	
焰火	227	
又像	227	
凉了	227	
频发	227	
歇歇	227	
瑞丽	227	
声声	227	
一关	227	
已无	227	
独行	227	
亮出	227	
药师	227	
馆子	227	
故而	227	
那倒	227	
背书	227	
日圆	227	
下期	227	
互为	227	
而未	227	
遗书	226	
加在	226	
几集	226	
涵义	226	
诗中	226	
东面	226	
茶道	226	
到那	226	
扯上	226	
致以	226	
练到	226	
钱来	226	
得比	226	
歧义	226	
敢情	226	
农技	226	
报收	226	
悉心	226	
戏里	226	
地标	226	
炮灰	226	
瑟瑟	226	
处世	226	
私立	226	
前述	226	
曲调	226	
街机	226	
漓江	226	
无以	226	
七分	226	
自顾	226	
无钱	226	
水洗	226	
小名	225	
有课	225	
干劲	225	
在写	225	
节食	225	
包涵	225	
初试	225	
度数	225	
洁面	225	
反观	225	
立功	225	
谚语	225	
姿色	225	
食疗	225	
填上	225	
低低	225	
修整	225	
仅此	225	
大抵	225	
信函	225	
相守	225	
柿子	225	
枝叶	224	
多钟	224	
庙会	224	
尤以	224	
小芳	224	
知心	224	
元宵	224	
老话	224	
一锅	224	
明治	224	
辨识	224	
六位	224	
食宿	224	
一拨	224	
直板	224	
要闻	224	
戈壁	224	
交税	224	
揭幕	224	
尼克	224	
明示	224	
水饺	224	
要考	224	
国投	224	
教人	224	
一挥	223	
月儿	223	
攻破	223	
甲基	223	
亮剑	223	
青天	223	
旧时	223	
年画	223	
防灾	223	
商报	223	
这倒	223	
载着	223	
玩命	223	
之都	223	
共度	223	
心绪	223	
休养	223	
孢子	223	
己任	222	
之以	222	
笑我	222	
培植	222	
房型	222	
上期	222	
益气	222	
铲除	222	
复用	222	
萌萌	222	
戒毒	222	
一浪	222	
一拼	222	
倾情	222	
菜菜	222	
为使	222	
一截	222	
神气	222	
直直	222	
采药	222	
两字	221	
数数	221	
视点	221	
说服	221	
勾搭	221	
搞过	221	
懒懒	221	
矗立	221	
通气	221	
周易	221	
引资	221	
余家	221	
极尽	221	
黄油	221	
之痛	221	
千亿	221	
气管	221	
以使	221	
埋单	221	
保送	221	
摆明	221	
敌意	221	
舍友	220	
史学	220	
系里	220	
绩优	220	
储户	220	
李子	220	
政变	220	
无机	220	
暗访	220	
揉揉	220	
附和	220	
外星	220	
大东	220	
销路	220	
泄露	220	
气动	220	
燕姿	220	
自个	220	
榴莲	220	
升幅	219	
高斯	219	
栖息	219	
正题	219	
焦作	219	
楚楚	219	
洞房	219	
免收	219	
流连	219	
值为	219	
生人	219	
制图	219	
被爱	219	
术前	219	
仲有	219	
国旅	219	
院线	219	
满头	219	
哭闹	219	
老街	219	
诚聘	219	
区位	219	
落选	219	
作假	219	
泳衣	219	
军师	219	
录象	219	
过路	219	
闭眼	219	
张钰	219	
现役	218	
总机	218	
删帖	218	
写意	218	
大伟	218	
英子	218	
妖艳	218	
暂住	218	
胜地	218	
实证	218	
马匹	218	
上铺	218	
好手	218	
暴打	218	
亿人	218	
再提	218	
分站	218	
煎饼	218	
中粮	218	
方阵	218	
戈尔	218	
病史	217	
星爷	217	
签售	217	
好地	217	
宫里	217	
桃园	217	
一翻	217	
高危	217	
弯道	217	
两分	217	
未尝	217	
邻里	216	
焦炭	216	
不按	216	
抚摩	216	
酷酷	216	
三包	216	
象你	216	
者也	216	
大典	216	
之士	216	
读读	216	
三哥	216	
踢出	216	
危难	216	
西岸	216	
补补	216	
大案	216	
架起	216	
见笑	216	
消沉	216	
可人	216	
横梁	216	
很象	216	
育人	216	
雯雯	216	
版式	216	
天晴	216	
订金	215	
初学	215	
讲起	215	
富商	215	
于人	215	
一针	215	
大计	215	
平反	215	
减灾	215	
功绩	215	
垫底	215	
答对	215	
小节	215	
餐费	215	
太急	215	
写进	215	
大神	215	
享誉	214	
升迁	214	
闲钱	214	
绝食	214	
受制	214	
古道	214	
采风	214	
裸睡	214	
始建	214	
为耻	214	
宜兴	214	
休整	214	
襄阳	214	
县乡	214	
省力	214	
界线	214	
处室	214	
月夜	214	
砍死	214	
摇着	213	
问话	213	
东吴	213	
吴江	213	
杨家	213	
包扎	213	
陵墓	213	
思思	213	
寒意	213	
不致	213	
天府	213	
一死	213	
妈呀	213	
发回	213	
几颗	213	
多事	213	
放歌	213	
交汇	213	
苛求	213	
服侍	213	
谷物	213	
逆向	213	
承建	212	
糕点	212	
美圆	212	
奠基	212	
喂喂	212	
海区	212	
拾起	212	
风韵	212	
三厢	212	
彩云	212	
连任	212	
奉上	212	
潇湘	212	
道上	212	
教化	212	
止住	212	
雨夜	212	
布尔	212	
相望	212	
消散	212	
不亏	212	
务工	212	
神童	212	
过冬	212	
小毛	212	
童心	212	
延后	212	
因缘	212	
的说	212	
直肠	212	
新贵	212	
莫属	212	
自贡	211	
机架	211	
玩乐	211	
笑说	211	
布托	211	
主教	211	
吴仪	211	
求求	211	
比值	211	
小郭	211	
易被	211	
夜行	211	
裹着	211	
无界	211	
全州	211	
饰物	211	
法文	211	
刮起	211	
宏达	211	
战事	211	
成倍	211	
乌镇	211	
次次	211	
番话	211	
较轻	211	
碧绿	210	
一念	210	
情愫	210	
斜坡	210	
这副	210	
狭义	210	
谢过	210	
堆栈	210	
连绵	210	
报出	210	
壮士	210	
目击	210	
可作	210	
半斤	210	
俯视	210	
官吏	210	
正装	210	
训斥	210	
维基	210	
回响	210	
睡过	210	
竞聘	210	
贝利	210	
通航	210	
正轨	210	
原唱	210	
当它	210	
狱中	210	
打样	210	
医术	209	
明教	209	
落马	209	
给与	209	
几道	209	
择优	209	
自曝	209	
一课	209	
剪裁	209	
哪次	209	
主推	209	
沾上	209	
冬至	209	
伯父	209	
信阳	209	
大碗	209	
尼采	208	
会费	208	
两间	208	
政界	208	
年鉴	208	
一袭	208	
几段	208	
鼎好	208	
中坚	208	
被关	208	
老蒋	208	
陨石	208	
僵化	208	
自述	208	
愿与	208	
老版	208	
角质	208	
看头	208	
白石	208	
再向	208	
夜雨	208	
功名	208	
刊发	208	
伊始	208	
高居	208	
有水	207	
煞笔	207	
影展	207	
如雪	207	
仕途	207	
例假	207	
两半	207	
月圆	207	
药用	207	
食管	207	
彝族	207	
订做	207	
风投	207	
皈依	207	
神游	207	
坚毅	207	
端起	207	
海岩	207	
保底	207	
唱起	207	
货到	207	
大段	207	
加权	206	
仅限	206	
波罗	206	
两节	206	
飞刀	206	
千名	206	
棋盘	206	
下家	206	
荷载	206	
成行	206	
珊珊	206	
仁义	206	
拜师	206	
伸直	206	
本节	206	
老六	206	
老道	206	
甜食	206	
带人	206	
石灰	206	
数理	206	
浅浅	206	
恬静	206	
终成	206	
芳心	206	
是位	206	
搬上	206	
期中	206	
开国	206	
附有	206	
引申	206	
强忍	205	
在世	205	
昭示	205	
胜于	205	
粘度	205	
孩儿	205	
大权	205	
仍为	205	
脚底	205	
大石	205	
取自	205	
要像	205	
潜逃	205	
到第	205	
沿袭	205	
之辈	205	
上位	205	
制胜	205	
免职	205	
堕胎	205	
稳当	205	
举重	205	
醒醒	205	
头子	205	
线材	205	
就只	205	
加纳	205	
喝的	205	
蚊帐	205	
特级	205	
出外	205	
唯恐	205	
小羊	205	
校车	205	
嫣然	204	
一郎	204	
帮顶	204	
亮着	204	
滑过	204	
亡国	204	
冲撞	204	
教义	204	
较远	204	
共事	204	
救我	204	
看齐	204	
意欲	204	
安监	204	
已死	204	
滑板	204	
韦伯	204	
抹杀	204	
办到	204	
立面	204	
没玩	204	
都为	204	
清点	204	
野马	204	
柏芝	204	
叶酸	204	
有道	204	
金曲	204	
惨剧	204	
应向	204	
骨科	204	
觅食	203	
授信	203	
木子	203	
媛媛	203	
脚踏	203	
短篇	203	
脊梁	203	
刻在	203	
安危	203	
蓝蓝	203	
言情	203	
肤质	203	
果蔬	203	
辅以	203	
族长	203	
纸片	203	
引向	203	
脊髓	203	
省直	203	
笛子	203	
浮华	203	
重拾	203	
珍稀	203	
名城	202	
请她	202	
恨恨	202	
文武	202	
捕鱼	202	
爆击	202	
联结	202	
已与	202	
小雅	202	
不喜	202	
此言	202	
海德	202	
自卫	202	
功用	202	
接机	202	
汇价	202	
大盗	202	
代数	202	
没话	202	
又得	202	
无业	202	
逆势	201	
林中	201	
私家	201	
评书	201	
要卖	201	
秦王	201	
宝珠	201	
私房	201	
迂回	201	
圈里	201	
瞎扯	201	
酗酒	201	
英里	201	
情势	201	
汪汪	201	
港版	201	
李静	201	
沸点	201	
官职	201	
就爱	201	
头先	201	
博学	201	
逼你	200	
琪琪	200	
令其	200	
石碑	200	
权属	200	
地儿	200	
加精	200	
店名	200	
释然	200	
词句	200	
似有	200	
回调	200	
养家	200	
击打	200	
发点	200	
那支	200	
相较	200	
风之	200	
人意	200	
园内	200	
魔方	200	
之爱	200	
草场	200	
姗姗	200	
应得	199	
委任	199	
拾取	199	
超常	199	
串行	199	
乡间	199	
我笑	199	
办卡	199	
拌匀	199	
打转	199	
茂密	199	
监禁	199	
文华	199	
佐证	199	
堆里	199	
进制	199	
图集	199	
经纬	199	
博览	199	
不齐	199	
剪纸	199	
无益	199	
基质	199	
理学	199	
神器	199	
公事	199	
为国	199	
打水	199	
小燕	199	
娇娇	199	
眼线	199	
倾力	199	
视屏	199	
拉丝	199	
水性	199	
盛名	198	
原形	198	
反华	198	
西式	198	
雨衣	198	
灯塔	198	
淋雨	198	
搭在	198	
深意	198	
学时	198	
独资	198	
维奇	198	
白板	198	
插进	198	
支点	198	
仅用	198	
房客	198	
其子	198	
七喜	198	
三七	197	
氏族	197	
四起	197	
空袭	197	
试玩	197	
不深	197	
开窗	197	
要再	197	
张宇	197	
好卖	197	
专政	197	
过火	197	
真像	197	
床前	197	
一辈	197	
城郊	197	
隐喻	197	
小写	197	
大厨	197	
声名	197	
会心	196	
酸辣	196	
雨露	196	
天书	196	
推上	196	
天网	196	
颠峰	196	
叫板	196	
领事	196	
支流	196	
幽雅	196	
和气	196	
卖房	196	
飞花	196	
后防	196	
全心	196	
骏捷	196	
酒业	196	
北站	196	
主轴	196	
中远	196	
甘露	196	
不笑	196	
比划	196	
道道	196	
范式	196	
开班	196	
多国	196	
延边	196	
战区	195	
放倒	195	
不嫌	195	
枪声	195	
摇杆	195	
两双	195	
诬陷	195	
补涨	195	
方子	195	
坊间	195	
二环	195	
惟独	195	
报修	195	
临海	195	
换新	195	
体彩	195	
面食	195	
重名	195	
结下	195	
强健	195	
自成	195	
滴滴	195	
辛劳	195	
喂食	195	
多玩	195	
恶果	195	
交管	195	
出狱	195	
失声	194	
五色	194	
王后	194	
建交	194	
有氧	194	
三甲	194	
一睹	194	
定局	194	
仅存	194	
彩绘	194	
就任	194	
补足	194	
同班	194	
已故	194	
种粮	193	
九九	193	
宗师	193	
被害	193	
长到	193	
上亿	193	
黄疸	193	
光洁	193	
上载	193	
法网	193	
调至	193	
尾气	193	
环岛	193	
立时	193	
心计	193	
国华	193	
铠甲	193	
松树	193	
不孝	193	
雨林	193	
市井	193	
讲价	193	
受邀	193	
排成	193	
驻军	193	
乘着	193	
始祖	192	
叫到	192	
至爱	192	
甚远	192	
羽翼	192	
四只	192	
刘星	192	
珍爱	192	
截断	192	
汇合	192	
全院	192	
性趣	192	
捐资	192	
视讯	192	
假药	192	
许飞	192	
银币	192	
阵型	192	
过气	192	
多以	192	
也把	192	
踩到	191	
删减	191	
旧书	191	
先人	191	
十堰	191	
专稿	191	
置入	191	
是您	191	
挚爱	191	
作协	191	
九届	191	
便便	191	
十位	191	
美院	191	
稳稳	191	
好生	191	
集邮	191	
但见	191	
节油	191	
游历	191	
右岸	191	
宴席	191	
几片	191	
上乘	191	
面相	191	
王志	191	
水珠	191	
单从	191	
应与	191	
对家	191	
王维	191	
智障	191	
极差	191	
青衣	191	
播音	190	
天之	190	
呀呀	190	
大兵	190	
一统	190	
袅袅	190	
天命	190	
挑出	190	
眼帘	190	
眼睑	190	
温格	190	
受审	190	
不假	190	
投掷	190	
一宿	190	
蜈蚣	190	
深市	190	
瞬时	190	
心系	190	
西郊	190	
刚要	190	
新风	190	
沸水	190	
扇区	190	
苗苗	190	
平实	190	
被撞	190	
海道	190	
术中	189	
直视	189	
鲜有	189	
作答	189	
雌性	189	
一成	189	
逐级	189	
立意	189	
射箭	189	
亿多	189	
兼有	189	
超凡	189	
少少	189	
语种	189	
狒狒	189	
肚脐	189	
琴声	189	
二区	189	
演义	188	
还手	188	
不祥	188	
市话	188	
王明	188	
苯苯	188	
顶起	188	
建制	188	
近照	188	
谈吐	188	
财源	188	
不复	188	
粒度	188	
挤进	188	
黎姿	188	
竭诚	188	
游乐	188	
哈里	188	
捕捞	188	
击倒	188	
任选	188	
中资	188	
再者	188	
大件	188	
先导	188	
军委	188	
售卖	188	
持刀	188	
化装	188	
水底	187	
坠毁	187	
谎话	187	
五名	187	
招摇	187	
交上	187	
第几	187	
斯科	187	
粘在	187	
寄回	187	
活期	187	
又大	187	
北仑	187	
小报	187	
盛事	187	
作个	187	
建树	187	
有礼	187	
呆过	187	
牙医	187	
平分	187	
之身	187	
师太	187	
蝈蝈	187	
香油	187	
磨砺	187	
植树	187	
大到	187	
前兆	187	
花旦	187	
哪条	186	
一版	186	
补交	186	
之长	186	
就向	186	
水道	186	
面议	186	
火鸡	186	
厂子	186	
警醒	186	
这有	186	
待我	186	
古时	186	
台南	186	
比谁	186	
忍痛	186	
受力	186	
麻子	186	
截获	186	
于民	186	
站位	186	
不济	186	
诸暨	186	
托起	186	
钱是	186	
占线	186	
关中	186	
由你	186	
袭人	186	
喜糖	186	
尾随	186	
斥资	185	
立于	185	
成真	185	
经管	185	
挣到	185	
浸透	185	
阈值	185	
一摸	185	
集约	185	
电瓶	185	
火暴	185	
异形	185	
武艺	185	
衣架	185	
通灵	185	
右眼	185	
鲫鱼	185	
下述	185	
六国	185	
枝条	185	
欢庆	185	
磨擦	185	
期价	185	
未尽	185	
驱除	184	
呆板	184	
美得	184	
向好	184	
都有	184	
赤道	184	
会向	184	
新法	184	
纵队	184	
读博	184	
王超	184	
顺延	184	
不醒	184	
下辖	184	
一遇	184	
超限	184	
共分	184	
为王	184	
甚为	184	
同道	184	
个唱	184	
大宇	184	
随性	184	
景仰	184	
宙斯	184	
领头	184	
施放	184	
药学	184	
黄衫	184	
广元	184	
霏凡	184	
以东	184	
声优	184	
停停	184	
鬼混	184	
变好	184	
恋上	184	
仅剩	184	
水星	184	
撼动	184	
冤家	184	
淤泥	183	
删去	183	
赡养	183	
搏击	183	
编成	183	
将之	183	
快钱	183	
仗着	183	
围住	183	
卫国	183	
会战	183	
莺莺	183	
均应	183	
小华	183	
法门	183	
宜人	183	
血缘	183	
直击	183	
飞越	183	
腹肌	183	
收银	183	
六项	183	
道长	183	
王晓	182	
请向	182	
提神	182	
受惠	182	
超星	182	
邢台	182	
打机	182	
将成	182	
西关	182	
哪知	182	
板栗	182	
不严	182	
三世	182	
堆砌	182	
又如	182	
谢意	182	
一震	182	
两杯	182	
中邮	182	
士官	182	
小宇	182	
华师	182	
小院	182	
胆识	182	
成熟	182	
争得	182	
溶于	182	
不亮	181	
熊掌	181	
量刑	181	
再以	181	
近身	181	
旧址	181	
那又	181	
要件	181	
进气	181	
分词	181	
结余	181	
单是	181	
何妨	181	
补齐	181	
办个	181	
猜对	181	
瞎了	181	
挺直	181	
逾越	181	
后腿	181	
研磨	181	
贱贱	181	
玉兰	181	
撤单	181	
羚羊	181	
转轨	181	
眼力	181	
划破	181	
洁具	181	
涂在	180	
不烦	180	
京师	180	
奔奔	180	
好险	180	
娇艳	180	
养颜	180	
大猪	180	
时用	180	
丽娜	180	
认命	180	
梦乡	180	
之术	180	
婺源	180	
连声	180	
伏在	180	
该去	180	
雷击	180	
助您	180	
小蜜	180	
必经	180	
中尉	180	
德性	180	
普天	180	
清宫	180	
填空	180	
湛蓝	180	
划伤	180	
项下	180	
情理	180	
清毒	180	
圈中	179	
好觉	179	
腌制	179	
之剑	179	
今起	179	
解约	179	
树形	179	
缴获	179	
结账	179	
进补	179	
小西	179	
浆糊	179	
或将	179	
已定	179	
空置	179	
真品	179	
亦即	179	
阵痛	179	
意气	179	
李小	179	
三路	179	
大乱	179	
原样	179	
即以	179	
渐行	179	
在用	179	
懈怠	179	
甲级	179	
不活	179	
时区	179	
来晚	179	
备有	179	
赏月	179	
嫁妆	179	
不屈	179	
加元	179	
在大	179	
土星	179	
奉贤	179	
不以	179	
局里	179	
不畏	179	
借以	179	
幅画	178	
沿街	178	
流到	178	
神速	178	
自尽	178	
置疑	178	
当事	178	
兽药	178	
绒毛	178	
五级	178	
三明	178	
笑看	178	
李玉	178	
眼色	178	
小海	178	
遇事	178	
噪点	178	
碍于	178	
太美	178	
畅想	178	
而战	177	
繁星	177	
居留	177	
陈毅	177	
田里	177	
没底	177	
着手	177	
电波	177	
苟同	177	
为先	177	
放火	177	
迈入	177	
放贷	177	
安信	177	
阳气	177	
试样	177	
临场	177	
渔夫	177	
面市	177	
骄人	177	
食道	177	
难忍	177	
听者	177	
借书	176	
枇杷	176	
告急	176	
心房	176	
移至	176	
浅议	176	
上尉	176	
言说	176	
典籍	176	
聚居	176	
腰上	176	
虾仁	176	
混到	176	
足见	176	
四张	176	
酒窝	176	
坦承	176	
阿雅	176	
药膏	176	
圣灵	176	
多边	176	
就达	176	
刀刃	176	
立式	176	
至多	176	
呼噜	176	
丛中	175	
浩大	175	
一过	175	
疑心	175	
打勾	175	
节电	175	
大车	175	
曲解	175	
球技	175	
美中	175	
枚举	175	
数人	175	
交办	175	
嘉华	175	
晚辈	175	
放点	175	
缘起	175	
经委	175	
派系	175	
再起	175	
画中	175	
舞姿	175	
大郅	175	
片源	175	
公馆	175	
揭密	175	
苍鹰	175	
税种	175	
封堵	175	
码字	175	
证照	175	
咬死	175	
臭氧	175	
足矣	175	
大闹	174	
知其	174	
亿吨	174	
溺爱	174	
旷野	174	
一马	174	
竹竿	174	
伫立	174	
撞倒	174	
才知	174	
新剧	174	
悠长	174	
山人	174	
后事	174	
屁事	174	
副职	174	
氨基	174	
不似	174	
抽插	174	
挽着	174	
设成	174	
时政	174	
徽州	173	
胡戈	173	
气馁	173	
高见	173	
中称	173	
淡泊	173	
液态	173	
依存	173	
毯子	173	
熟识	173	
失态	173	
古都	173	
共舞	173	
傻事	173	
共通	173	
便成	173	
企盼	173	
棉布	173	
受尽	173	
遗物	173	
假发	173	
尤物	173	
甲鱼	173	
易经	173	
豪气	173	
几许	173	
锐志	173	
联队	173	
心力	173	
透顶	173	
纯化	173	
富家	173	
异类	173	
是假	173	
高飞	173	
拟合	173	
量为	173	
一掌	173	
很苦	173	
天秤	173	
华星	172	
气人	172	
逆市	172	
鲸鱼	172	
供销	172	
执掌	172	
花点	172	
武帝	172	
结界	172	
解构	172	
知悉	172	
石英	172	
零时	172	
账上	172	
喝到	172	
漂漂	172	
举杯	172	
主叫	172	
跳起	172	
暴光	172	
徐克	172	
移开	172	
推力	172	
转制	172	
四角	172	
丽人	172	
遮蔽	172	
每项	172	
蓄势	172	
算术	172	
寒心	172	
天元	171	
剑士	171	
上却	171	
繁复	171	
衣橱	171	
猫眼	171	
进发	171	
荣辱	171	
专机	171	
空子	171	
情话	171	
博导	171	
瓦尔	171	
欠薪	171	
失血	171	
摊销	171	
金石	171	
卖菜	171	
我部	171	
也由	171	
石狮	171	
米粒	171	
要价	171	
办得	171	
善事	171	
怨妇	171	
大清	171	
吸食	170	
小民	170	
正像	170	
文理	170	
只买	170	
机种	170	
密布	170	
先得	170	
弃权	170	
烦琐	170	
台机	170	
晓明	170	
光良	170	
连击	170	
北纬	170	
消解	170	
小倩	170	
布吉	170	
无价	170	
华谊	170	
返点	170	
疑犯	170	
反派	170	
北岸	170	
杨子	170	
亮起	170	
联调	170	
小五	170	
一变	170	
终审	170	
原稿	170	
在身	170	
风速	170	
无礼	170	
水火	170	
致词	170	
金城	170	
扯到	170	
按其	170	
碧玉	170	
工整	170	
资信	170	
陈文	170	
戏称	169	
万张	169	
复数	169	
死命	169	
手印	169	
池子	169	
爱到	169	
架上	169	
水井	169	
大鳄	169	
谣传	169	
江城	169	
挣得	169	
纸板	169	
几圈	169	
近两	169	
戴维	169	
为一	169	
司仪	169	
小图	169	
京沪	169	
课余	169	
只收	169	
科委	169	
本方	169	
最烦	169	
捣鼓	169	
必先	169	
法王	169	
乞求	169	
长袍	169	
防务	169	
壁虎	168	
轻点	168	
寄语	168	
串通	168	
国界	168	
中航	168	
病程	168	
尖尖	168	
荣华	168	
账目	168	
数名	168	
实绩	168	
轻浮	168	
亚裔	168	
费尽	168	
奇石	168	
讥讽	168	
缺阵	168	
马儿	168	
吱吱	168	
猪肝	168	
破例	168	
平移	168	
异位	168	
提个	168	
回民	168	
如无	168	
王静	168	
五岳	168	
上调	168	
即位	168	
去睡	168	
检定	168	
正午	168	
不赔	168	
益阳	168	
速成	167	
拍板	167	
雨滴	167	
兵法	167	
浇灌	167	
不悔	167	
打嗝	167	
拘捕	167	
转回	167	
边边	167	
起立	167	
心病	167	
小径	167	
腹中	167	
几滴	167	
不晚	167	
万种	167	
制程	167	
防滑	167	
而以	167	
夫子	167	
自保	167	
夺去	167	
户主	167	
男星	167	
一指	167	
郑和	167	
菜式	167	
聊城	167	
气色	167	
挺住	167	
行至	167	
借阅	166	
高程	166	
海通	166	
双机	166	
党在	166	
龙眼	166	
减负	166	
机缘	166	
象山	166	
一贴	166	
左上	166	
著称	166	
强省	166	
大变	166	
相像	166	
管管	166	
身姿	166	
惨白	166	
遗言	166	
伤到	166	
王位	166	
大姨	166	
争着	166	
福星	166	
种花	166	
止于	166	
反胃	166	
燕京	166	
干道	166	
伺机	165	
虚实	165	
之音	165	
药价	165	
纹路	165	
战果	165	
魏国	165	
记入	165	
密密	165	
宇春	165	
扯蛋	165	
磁铁	165	
译成	165	
祛斑	165	
正以	165	
星云	165	
乘法	165	
浩劫	165	
权当	165	
距今	165	
高阶	165	
斗智	165	
洗去	165	
引到	165	
网费	165	
小东	165	
方格	165	
中度	165	
保荐	165	
鱼雷	165	
公理	164	
其名	164	
又用	164	
才使	164	
激流	164	
晦涩	164	
绝顶	164	
换气	164	
道场	164	
行礼	164	
转车	164	
句句	164	
婶婶	164	
中的	164	
神兽	164	
倩碧	164	
家纺	164	
念念	164	
清茶	164	
公有	164	
涌起	164	
小爱	164	
师德	164	
海角	164	
遮阳	164	
良方	164	
柑桔	164	
佩带	164	
袁泉	164	
耽美	164	
聚首	164	
插到	164	
达尔	164	
街坊	164	
病重	163	
年金	163	
赏金	163	
大汗	163	
摆渡	163	
岂是	163	
只须	163	
币种	163	
李丽	163	
受气	163	
远望	163	
汇市	163	
慎用	163	
全资	163	
电位	163	
两极	163	
定力	163	
回击	163	
密室	163	
房事	163	
议长	163	
厂方	163	
返利	163	
才敢	163	
天敌	163	
消肿	163	
旨意	163	
奋起	163	
百灵	163	
得利	163	
液化	163	
名医	163	
芊芊	163	
迁到	163	
连成	163	
上师	163	
带带	163	
谁去	163	
大公	163	
李勇	163	
预习	163	
尾市	163	
帐单	163	
中银	163	
白日	163	
珍视	163	
杨帆	162	
陀螺	162	
交会	162	
蟾蜍	162	
各组	162	
杏花	162	
金丝	162	
唱到	162	
句型	162	
吉它	162	
新发	162	
褪去	162	
鸣人	162	
豆角	162	
室里	162	
嘉嘉	162	
写些	162	
易懂	162	
条条	162	
掂量	162	
基类	162	
青松	162	
范伟	162	
五家	162	
才智	162	
声线	162	
陆上	162	
放养	162	
汉阳	162	
极快	162	
比前	162	
背靠	162	
烟气	162	
审稿	162	
大爱	162	
淋湿	162	
舞弊	162	
飞人	162	
布雷	162	
误读	162	
钱途	162	
成仙	162	
小诗	162	
凉凉	162	
涛涛	162	
羽衣	162	
肚里	161	
不保	161	
发包	161	
皮脂	161	
始发	161	
结为	161	
洞庭	161	
小到	161	
厉娜	161	
过段	161	
小病	161	
奉为	161	
粮价	161	
潮汐	161	
翻盘	161	
部属	161	
电击	161	
已尽	161	
楠楠	161	
右上	161	
恋恋	161	
也才	161	
示人	161	
死前	161	
扶起	161	
耕种	161	
情场	161	
之比	161	
体裁	161	
儿戏	161	
神像	161	
大雄	161	
车架	161	
起价	161	
名胜	160	
期初	160	
七种	160	
手部	160	
秃子	160	
不治	160	
丽华	160	
玩起	160	
武断	160	
人鱼	160	
香江	160	
无涯	160	
四下	160	
太瘦	160	
款待	160	
残害	160	
查分	160	
顶下	160	
卖国	160	
信条	160	
尽到	160	
大港	160	
原位	160	
马拉	160	
戴在	160	
好男	160	
腥味	160	
深重	160	
泛指	160	
赶集	160	
三支	160	
负起	160	
友爱	160	
中化	160	
布拉	160	
翻炒	160	
住校	160	
专电	160	
无果	160	
未央	160	
求知	160	
砍伐	160	
一放	159	
斯克	159	
四期	159	
全胜	159	
稚气	159	
同房	159	
剃刀	159	
请加	159	
变回	159	
不具	159	
便衣	159	
话机	159	
挤到	159	
往生	159	
喜鹊	159	
如遇	159	
有违	159	
一朝	159	
阴郁	159	
主治	159	
万般	159	
贝克	159	
舱位	159	
才睡	159	
后辈	159	
把书	159	
大雁	159	
远赴	159	
四溢	159	
一罐	159	
档位	159	
血量	159	
刺史	159	
心性	159	
放号	159	
李杰	159	
刘晓	159	
人畜	159	
十人	159	
耸立	159	
施政	159	
销户	159	
泡了	158	
菲戈	158	
把酒	158	
页眉	158	
反制	158	
八万	158	
陆游	158	
为官	158	
亦无	158	
原为	158	
晓晓	158	
脚踩	158	
水槽	158	
里屋	158	
纬度	158	
危房	158	
宏碁	158	
想请	158	
废料	158	
仰视	158	
心语	158	
华宇	158	
要喝	158	
挫伤	158	
水银	158	
里亚	158	
三思	158	
联城	158	
一己	158	
寒江	158	
呼市	158	
邀约	158	
扶植	158	
忠贞	158	
这比	158	
即有	158	
致歉	158	
旋涡	158	
打一	157	
把刀	157	
直逼	157	
球形	157	
台长	157	
递上	157	
援手	157	
上品	157	
一九	157	
喝杯	157	
扶助	157	
出镜	157	
起得	157	
大加	157	
蓦然	157	
数为	157	
菜花	157	
进账	157	
知会	157	
画作	157	
取现	157	
关西	157	
制导	156	
为妙	156	
外逃	156	
自荐	156	
旧事	156	
十指	156	
出勤	156	
健在	156	
涌上	156	
下锅	156	
秋秋	156	
天井	156	
身陷	156	
一室	156	
拒收	156	
阻滞	156	
疑议	156	
负于	156	
岂知	156	
歌者	156	
防震	156	
胡椒	156	
兮兮	156	
重于	156	
违禁	156	
迪亚	156	
五指	156	
叫住	156	
虽已	156	
工友	156	
跌价	156	
受此	156	
誓死	155	
轻伤	155	
器物	155	
部族	155	
在一	155	
季风	155	
公房	155	
伍佰	155	
议事	155	
霍尔	155	
幻象	155	
要请	155	
吃进	155	
白花	155	
孝心	155	
安琪	155	
小方	155	
看在	155	
丑化	155	
边角	155	
心悸	155	
酸楚	155	
亿股	155	
驻守	155	
译本	155	
兰德	155	
祥子	155	
撑腰	155	
